,type,description,support_material,subtype,filler_loading,previous_thickness,mean_thickness,mean_pore_size,pore_volume,specific_surface_area,surface_area,temperature,feed_pressure,permeate_pressure,delta_pressure,feed_flow_rate,sweep_gas,sweep_gas_flow,stage_cut,aging,gas,Py,provided_data_type,in_reference_data_location,reference,url
380,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,188.1855,N2,212.0359,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
438,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,90000.0,,none,,1.0,0.0,N2,64.9623635008465,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
439,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,470000.0,,none,,1.0,0.0,N2,62.2607391950835,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
440,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,960000.0,,none,,1.0,0.0,N2,59.1709482352197,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
441,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,1450000.0,,none,,1.0,0.0,N2,57.1810550952797,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
442,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,1950000.0,,none,,1.0,0.0,N2,55.9461297710459,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
443,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,2430000.0,,none,,1.0,0.0,N2,54.4444840061681,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
444,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,2910000.0,,none,,1.0,0.0,N2,53.7657532727803,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
445,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,3410000.0,,none,,1.0,0.0,N2,52.7804369204784,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
446,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,3890000.0,,none,,1.0,0.0,N2,51.9225915100208,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
447,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,4320000.0,,none,,1.0,0.0,N2,51.272400266865,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
448,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,4880000.0,,none,,1.0,0.0,N2,49.9658174965865,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
449,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,5360000.0,,none,,1.0,0.0,N2,49.3401488292293,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
450,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,5860000.0,,none,,1.0,0.0,N2,48.8885303500352,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
451,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,6330000.0,,none,,1.0,0.0,N2,47.9388031840728,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
452,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,100000.0,,none,,1.0,0.0,N2,75.6143928214666,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
453,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,480000.0,,none,,1.0,0.0,N2,70.410485785486,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
454,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,970000.0,,none,,1.0,0.0,N2,67.3975901815168,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
455,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,1460000.0,,none,,1.0,0.0,N2,65.717091685394,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
456,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,1940000.0,,none,,1.0,0.0,N2,64.5444823381227,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
457,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,2440000.0,,none,,1.0,0.0,N2,62.7497361574255,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
458,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,2930000.0,,none,,1.0,0.0,N2,59.2725414835898,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
459,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,3420000.0,,none,,1.0,0.0,N2,60.5571095152746,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
460,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,3960000.0,,none,,1.0,0.0,N2,59.483843891373,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
461,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,4410000.0,,none,,1.0,0.0,N2,59.0734415747587,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
462,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,4890000.0,,none,,1.0,0.0,N2,57.9757181075633,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
463,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,5360000.0,,none,,1.0,0.0,N2,56.8882665148392,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
464,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,5860000.0,,none,,1.0,0.0,N2,56.0128504195012,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
465,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,6350000.0,,none,,1.0,0.0,N2,55.1529297528228,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
466,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,540000.0,,none,,1.0,0.0,N2,229.74079948599,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
467,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,1070000.0,,none,,1.0,0.0,N2,177.336188322779,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
468,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,1540000.0,,none,,1.0,0.0,N2,157.579840807438,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
469,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,2040000.0,,none,,1.0,0.0,N2,146.434194974584,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
470,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,2540000.0,,none,,1.0,0.0,N2,139.474451888971,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
471,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,3000000.0,,none,,1.0,0.0,N2,133.409754759255,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
472,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,3500000.0,,none,,1.0,0.0,N2,128.860342296399,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
473,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,4040000.0,,none,,1.0,0.0,N2,125.189820730174,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
474,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,4520000.0,,none,,1.0,0.0,N2,121.601596808278,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
475,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,5030000.0,,none,,1.0,0.0,N2,118.887769981356,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
476,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,5490000.0,,none,,1.0,0.0,N2,116.250287519273,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
477,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,5970000.0,,none,,1.0,0.0,N2,113.025336761905,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
724,polymer,PEI,alumina,glassy,0.0,,,,,,,303.0,,,100000.0,,Ar,,,0.0,N2,,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
728,MMM,SAPO-34/PEI,alumina,zeolite/glassy,5.0,,1.0,,,,,303.0,,,100000.0,,Ar,,,0.0,N2,0.029882809,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
732,MMM,SAPO-34/PEI,alumina,zeolite/glassy,10.0,,,,,,,303.0,,,100000.0,,Ar,,,0.0,N2,,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
44,polymer,PI-0.25,none,polyimides,0.0,,50.0,,,411.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,6.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
45,polymer,PI-0.50,none,polyimides,0.0,,50.0,,,219.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,3.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
46,polymer,PI-0.75,none,polyimides,0.0,,50.0,,,63.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,1.5,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
47,polymer,PI-1.00,none,polyimides,0.0,,50.0,,,53.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,0.44,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
48,polymer,IPI-0.25,none,ionic copolyimides,0.0,,50.0,,,367.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,5.3,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
49,polymer,IPI-0.50,none,ionic copolyimides,0.0,,50.0,,,83.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,0.97,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
50,polymer,IPI-0.75,none,ionic copolyimides,0.0,,50.0,,,56.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,0.25,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
51,polymer,IPI-1.00,none,ionic copolyimides,0.0,,50.0,,,41.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,CH4,0.03,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
113,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,CH4,197.753883088236,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
114,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,323.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,CH4,180.175760147059,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
115,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,348.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,CH4,171.38669867647,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
116,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,373.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,CH4,166.992167941177,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
117,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,398.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,CH4,162.597637205882,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
122,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,503000.0,103000.0,400000.0,4.0,none,,,0.0,CH4,197.872654189187,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
123,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,703000.0,103000.0,600000.0,4.0,none,,,0.0,CH4,197.872654189186,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
124,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,903000.0,103000.0,800000.0,4.0,none,,,0.0,CH4,197.872654189188,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
125,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,1103000.0,103000.0,1000000.0,4.0,none,,,0.0,CH4,205.949089054054,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
179,polymer,Neat PIM-1,none,PIM-1,0.0,,74.2,,,,0.79,293.0,120000.0,100000.0,20000.0,,He,,2.0,620.0,CH4,172.0,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
181,MMM,BNNS/PIM-1,none,PIM-1/BNNS,0.5,,72.2,,,,0.81,293.0,120000.0,100000.0,20000.0,,He,,2.0,620.0,CH4,410.0,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
183,MMM,BNNS/PIM-1,none,PIM-1/BNNS,0.8,,72.5,,,,0.84,293.0,120000.0,100000.0,20000.0,,He,,2.0,620.0,CH4,278.0,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
303,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,0.0,CH4,410.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
304,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,0.0,CH4,1150.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
305,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,1200.0,CH4,159.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
312,polymer,EtOH_100 treaded,none,PIM-1,0.0,,125.4,,,759.0,2.14,298.0,,,100000.0,,none,,,2117.0,CH4,192.0,permeability,table S1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
321,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,4.040304,CH4,305.6069,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
322,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,37.86442,CH4,268.4005,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
323,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,191.3494,CH4,207.0255,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
324,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,6.974891,CH4,710.6112,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
325,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,63.0675,CH4,403.0336,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
326,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,345.4513,CH4,211.3128,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
327,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,2.799213,CH4,501.5298,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
328,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,27.43403,CH4,362.5327,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
329,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,186.2796,CH4,233.3203,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
330,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,4.040304,CH4,522.5176,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
331,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,28.94764,CH4,417.0403,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
332,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,187.9544,CH4,310.872,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
478,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,80000.0,,none,,1.0,0.0,CH4,55.4325023368438,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
479,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,470000.0,,none,,1.0,0.0,CH4,47.9526435020941,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
480,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,960000.0,,none,,1.0,0.0,CH4,44.8042142714469,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
481,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,1450000.0,,none,,1.0,0.0,CH4,42.8801071186309,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
482,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,1940000.0,,none,,1.0,0.0,CH4,40.7286808660375,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
483,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,2430000.0,,none,,1.0,0.0,CH4,39.9082538848393,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
484,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,2920000.0,,none,,1.0,0.0,CH4,38.6979194566349,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
485,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,3410000.0,,none,,1.0,0.0,CH4,37.6082583421013,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
486,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,3900000.0,,none,,1.0,0.0,CH4,36.6459933377746,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
487,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,4380000.0,,none,,1.0,0.0,CH4,35.9577848082415,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
488,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,4870000.0,,none,,1.0,0.0,CH4,35.3976166582016,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
489,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,5350000.0,,none,,1.0,0.0,CH4,34.7239949377618,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
490,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,5840000.0,,none,,1.0,0.0,CH4,34.0983568409283,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
491,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,6340000.0,,none,,1.0,0.0,CH4,33.4834674258271,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
492,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,100000.0,,none,,1.0,0.0,CH4,90.5991499282908,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
493,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,470000.0,,none,,1.0,0.0,CH4,78.8080155080023,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
494,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,980000.0,,none,,1.0,0.0,CH4,71.9160670249002,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
495,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,1460000.0,,none,,1.0,0.0,CH4,66.5421133199118,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
496,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,1940000.0,,none,,1.0,0.0,CH4,63.8031119234229,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
497,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,2430000.0,,none,,1.0,0.0,CH4,61.1924926131218,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
498,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,2930000.0,,none,,1.0,0.0,CH4,60.1358322304941,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
499,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,3430000.0,,none,,1.0,0.0,CH4,58.7137623396898,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
500,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,3900000.0,,none,,1.0,0.0,CH4,57.678855574045,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
501,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,4400000.0,,none,,1.0,0.0,CH4,56.1390333408251,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
502,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,4870000.0,,none,,1.0,0.0,CH4,54.8631185195156,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
503,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,5350000.0,,none,,1.0,0.0,CH4,54.1755696979397,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
504,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,5840000.0,,none,,1.0,0.0,CH4,53.4715657693676,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
505,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,6340000.0,,none,,1.0,0.0,CH4,53.0756308050454,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
506,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,70000.0,,none,,1.0,0.0,CH4,382.162388129708,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
507,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,480000.0,,none,,1.0,0.0,CH4,330.66113753699,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
508,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,990000.0,,none,,1.0,0.0,CH4,285.452272069117,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
509,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,1470000.0,,none,,1.0,0.0,CH4,257.858516926765,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
510,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,1980000.0,,none,,1.0,0.0,CH4,229.635548512419,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
