,type,description,support_material,subtype,filler_loading,previous_thickness,mean_thickness,mean_pore_size,pore_volume,specific_surface_area,surface_area,temperature,feed_pressure,permeate_pressure,delta_pressure,feed_flow_rate,sweep_gas,sweep_gas_flow,stage_cut,aging,x_He,Py_He,Pe_He,x_H2,Py_H2,Pe_H2,x_CO2,Py_CO2,Pe_CO2,x_O2,Py_O2,Pe_O2,x_H2S,Py_H2S,Pe_H2S,x_N2,Py_N2,Pe_N2,x_CO,Py_CO,Pe_CO,x_CH4,Py_CH4,Pe_CH4,x_C2H6,Py_C2H6,Pe_C2H6,x_SF6,Py_SF6,Pe_SF6,provided_data_type,in_reference_data_location,reference,url
164,1,24,1,4,0.0,,74.2,,,770.0,0.79,298.0,200000.0,100000.0,100000.0,,260,,2.0,0.0,,,,,,,0.5,6578.0,2.96666525242394e-08,,,,,,,,,,,,,0.5,758.0,3.41856531063749e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
165,1,24,1,4,0.0,,74.2,,,,0.79,298.0,200000.0,100000.0,100000.0,,260,,2.0,51.0,,,,,,,0.5,4619.0,2.08316004879084e-08,,,,,,,,,,,,,0.5,468.0,2.1106709305783e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
166,1,24,1,4,0.0,,74.2,,,,0.79,298.0,200000.0,100000.0,100000.0,,260,,2.0,102.0,,,,,,,0.5,4133.0,1.8639749906154e-08,,,,,,,,,,,,,0.5,400.0,1.80399224835752e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
167,1,24,1,4,0.0,,74.2,,,,0.79,298.0,800000.0,100000.0,700000.0,,260,,2.0,414.0,,,,,,,0.5,2758.0,1.24385265524251e-08,,,,,,,,,,,,,0.5,320.0,1.44319379868601e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
168,1,24,1,4,0.0,,74.2,,,,0.79,298.0,200000.0,100000.0,100000.0,,260,,2.0,620.0,,,,,,,0.5,3082.0,1.38997602735947e-08,,,,,,,,,,,,,0.5,378.0,1.70477267469785e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
169,3,25,1,5,0.5,,72.2,,,770.0,0.81,298.0,200000.0,100000.0,100000.0,,260,,2.0,0.0,,,,,,,0.5,5940.0,2.75313703420734e-08,,,,,,,,,,,,,0.5,644.0,2.98488257580728e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
170,3,25,1,5,0.5,,72.2,,,,0.81,298.0,200000.0,100000.0,100000.0,,260,,2.0,51.0,,,,,,,0.5,5819.0,2.69705461314015e-08,,,,,,,,,,,,,0.5,503.0,2.33136014849544e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
171,3,25,1,5,0.5,,72.2,,,,0.81,298.0,200000.0,100000.0,100000.0,,260,,2.0,102.0,,,,,,,0.5,5588.0,2.58998817292098e-08,,,,,,,,,,,,,0.5,428.0,1.98374183609552e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
172,3,25,1,5,0.5,,72.2,,,,0.81,298.0,800000.0,100000.0,700000.0,,260,,2.0,414.0,,,,,,,0.5,4647.0,2.15384306362988e-08,,,,,,,,,,,,,0.5,387.0,1.79371049198357e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
173,3,25,1,5,0.8,,72.5,,,770.0,0.84,298.0,200000.0,100000.0,100000.0,,260,,2.0,0.0,,,,,,,0.5,5912.0,2.72882069373756e-08,,,,,,,,,,,,,0.5,600.0,2.76943913437506e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
174,3,25,1,5,0.8,,72.5,,,,0.84,298.0,200000.0,100000.0,100000.0,,260,,2.0,51.0,,,,,,,0.5,5089.0,2.34894595913911e-08,,,,,,,,,,,,,0.5,452.0,2.08631081456254e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
175,3,25,1,5,0.8,,72.5,,,,0.84,298.0,200000.0,100000.0,100000.0,,260,,2.0,102.0,,,,,,,0.5,4866.0,2.24601513797817e-08,,,,,,,,,,,,,0.5,386.0,1.78167250978129e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
176,3,25,1,5,0.8,,72.5,,,,0.84,298.0,800000.0,100000.0,700000.0,,260,,2.0,414.0,,,,,,,0.5,3829.0,1.76736374092035e-08,,,,,,,,,,,,,0.5,337.0,1.55550164714066e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
177,3,25,1,5,2.0,,74.7,,,,0.58,298.0,200000.0,100000.0,100000.0,,260,,2.0,0.0,,,,,,,0.5,5430.0,2.43252778051116e-08,,,,,,,,,,,,,0.5,622.0,2.78643145391886e-09,,,,,,,permeability,table S3,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
178,1,24,1,4,0.0,,74.2,,,,0.79,293.0,120000.0,100000.0,20000.0,,260,,2.0,620.0,,,,,,,1.0,2688.0,1.21228279089625e-08,,,,,,,,,,,,,,,,,,,,,,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
179,1,24,1,4,0.0,,74.2,,,,0.79,293.0,120000.0,100000.0,20000.0,,260,,2.0,620.0,,,,,,,,,,,,,,,,,,,,,,1.0,172.0,7.75716666793732e-10,,,,,,,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
180,3,25,1,5,0.5,,72.2,,,,0.81,293.0,120000.0,100000.0,20000.0,,260,,2.0,620.0,,,,,,,1.0,3495.0,1.61990133578361e-08,,,,,,,,,,,,,,,,,,,,,,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
181,3,25,1,5,0.5,,72.2,,,,0.81,293.0,120000.0,100000.0,20000.0,,260,,2.0,620.0,,,,,,,,,,,,,,,,,,,,,,1.0,410.0,1.90031344111954e-09,,,,,,,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
182,3,25,1,5,0.8,,72.5,,,,0.84,293.0,120000.0,100000.0,20000.0,,260,,2.0,620.0,,,,,,,1.0,3331.0,1.53750029276722e-08,,,,,,,,,,,,,,,,,,,,,,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
183,3,25,1,5,0.8,,72.5,,,,0.84,293.0,120000.0,100000.0,20000.0,,260,,2.0,620.0,,,,,,,,,,,,,,,,,,,,,,1.0,278.0,1.28317346559378e-09,,,,,,,permeability,table 1,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
184,3,25,1,5,0.5,,72.2,,,,0.81,298.0,200000.0,100000.0,100000.0,,260,,2.0,620.0,,,,,,,0.5,4673.79182156134,2.16626083402624e-08,,,,,,,,,,,,,0.5,364.126394052044,1.68769336800851e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
185,3,25,1,5,0.5,,72.2,,,,0.81,298.0,400000.0,100000.0,300000.0,,260,,2.0,620.0,,,,,,,0.5,4353.15985130112,2.01765077482182e-08,,,,,,,,,,,,,0.5,340.89219330855,1.58000491930966e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
186,3,25,1,5,0.5,,72.2,,,,0.81,298.0,600000.0,100000.0,500000.0,,260,,2.0,620.0,,,,,,,0.5,4171.93308550186,1.93365378483671e-08,,,,,,,,,,,,,0.5,325.557620817844,1.50893054316841e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
187,3,25,1,5,0.5,,72.2,,,,0.81,298.0,800000.0,100000.0,700000.0,,260,,2.0,620.0,,,,,,,0.5,4088.28996282528,1.89488594330512e-08,,,,,,,,,,,,,0.5,323.234200743494,1.49816169829852e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
188,3,25,1,5,0.8,,72.5,,,,0.84,298.0,200000.0,100000.0,100000.0,,260,,2.0,620.0,,,,,,,0.5,4819.03037407295,2.22433521794995e-08,,,,,,,,,,,,,0.5,346.418023775056,1.59897271982585e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
189,3,25,1,5,0.8,,72.5,,,,0.84,298.0,400000.0,100000.0,300000.0,,260,,2.0,620.0,,,,,,,0.5,4384.71323756416,2.02386607218709e-08,,,,,,,,,,,,,0.5,326.328735661832,1.50624595202168e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
190,3,25,1,5,0.8,,72.5,,,,0.84,298.0,600000.0,100000.0,500000.0,,260,,2.0,620.0,,,,,,,0.5,4103.90116320742,1.89425074749899e-08,,,,,,,,,,,,,0.5,309.839911312275,1.43013795963252e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
191,3,25,1,5,0.8,,72.5,,,,0.84,298.0,800000.0,100000.0,700000.0,,260,,2.0,620.0,,,,,,,0.5,3958.5291090854,1.82715090487732e-08,,,,,,,,,,,,,0.5,304.395399390918,1.40500755232822e-09,,,,,,,permeability,fig 10,AMEEN AW et al 2021,https://doi.org/10.1016/j.memsci.2021.119527
192,3,26,3,6,18.0,,5.0,0.47,,,,308.0,700000.0,0.0,700000.0,,0,,1.0,0.0,,,,,,,0.2,598.986385158259,4.00890281203657e-08,,,,0.2,389.534183224854,2.60707876039936e-08,,,,,,,0.6,19.8886849083603,1.33111213931463e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
193,3,26,3,6,18.0,,5.0,0.47,,,,308.0,1400000.0,0.0,1400000.0,,0,,1.0,0.0,,,,,,,0.2,453.601613990653,3.03586998123672e-08,,,,0.2,356.931366944466,2.38887426509647e-08,,,,,,,0.6,16.3794581542729,1.09624621663063e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
194,3,26,3,6,18.0,,5.0,0.47,,,,308.0,2000000.0,0.0,2000000.0,,0,,1.0,0.0,,,,,,,0.2,392.031049324641,2.6237898139003e-08,,,,0.2,388.808707756436,2.60222329002897e-08,,,,,,,0.6,15.9514149818679,1.06759809506984e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
195,3,26,3,6,18.0,,5.0,0.47,,,,308.0,2800000.0,0.0,2800000.0,,0,,1.0,0.0,,,,,,,0.2,362.640320542235,2.42708321391229e-08,,,,0.2,436.751613093422,2.92309610581403e-08,,,,,,,0.6,16.4936314266158,1.10388761823668e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
196,3,26,3,6,18.0,,5.0,0.47,,,,308.0,4100000.0,0.0,4100000.0,,0,,1.0,0.0,,,,,,,0.2,384.478926603929,2.57324488205864e-08,,,,0.2,619.709861082983,4.14760112466658e-08,,,,,,,0.6,20.1781833166401,1.35048772132768e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
197,3,26,3,6,18.0,,5.0,0.47,,,,308.0,5500000.0,0.0,5500000.0,,0,,1.0,0.0,,,,,,,0.2,486.853000212772,3.25841523273647e-08,,,,0.2,950.867622516913,6.36397751307056e-08,,,,,,,0.6,28.6402154644058,1.91683556016476e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
198,1,27,3,7,0.0,,5.0,,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,413.5,2.76747744832154e-08,,,,0.2,258.2,1.72808386253113e-08,,,,,,,0.6,16.9219143576826,1.13255178639214e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
199,3,28,3,6,10.55,,5.0,0.47,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,496.3,3.32164221910999e-08,,,,0.2,326.9,2.18787999481575e-08,,,,,,,0.6,19.8361445783133,1.32759571419897e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
200,3,28,3,6,17.8,,5.0,0.47,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,543.2,3.63553506633195e-08,,,,0.2,393.0,2.63027481787271e-08,,,,,,,0.6,20.0471092077088,1.34171517863055e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
201,3,28,3,6,30.05,,5.0,0.47,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,587.9,3.93470372882282e-08,,,,0.2,469.8,3.14428272121272e-08,,,,,,,0.6,20.032196969697,1.34071713068855e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
202,3,29,3,6,9.8,,5.0,0.5,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,432.8,2.89664870528068e-08,,,,0.2,269.5,1.80371262955902e-08,,,,,,,0.6,16.5247058823529,1.10596737290346e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
203,3,30,3,6,19.0,,5.0,0.5,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,460.4,3.0813702955435e-08,,,,0.2,287.4,1.9235139507802e-08,,,,,,,0.6,15.1991869918699,1.01725289559425e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
204,1,31,3,7,0.0,,5.0,,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,95.6,6.39832754678451e-09,,,,0.2,42.4,2.83775196635631e-09,,,,,,,0.6,2.6468330134357,1.7714753746448e-10,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
205,3,32,3,6,9.9,,5.0,0.47,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,135.0,9.03529517589862e-09,,,,0.2,61.1,4.0893076684993e-09,,,,,,,0.6,3.48932384341637,2.33533858441244e-10,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
206,3,32,3,6,17.7,,5.0,0.47,,,,308.0,690000.0,0.0,690000.0,,0,,1.0,0.0,,,,,,,0.2,158.6,1.06147986288705e-08,,,,0.2,67.3,4.5042619654665e-09,,,,,,,0.6,3.41754916792738,2.28730114891634e-10,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
207,1,33,1,8,0.0,,,,,,,308.0,3450000.0,0.0,3450000.0,,0,,,0.0,,,,,,,0.15,54.7,,,,,0.15,36.0,,,,,,,,0.7,1.96746203904555,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / Yi S et al 2015,https://doi.org/10.1038/s41563-017-0013-1
208,1,34,1,8,0.0,,,,,,,308.0,4830000.0,0.0,4830000.0,,0,,,0.0,,,,,,,0.2,46.2,,,,,0.2,33.5,,,,,,,,0.6,1.48417132216015,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / KRAFTSCHIK B and KOROS WJ 2013,https://doi.org/10.1038/s41563-017-0013-1
209,1,35,1,8,0.0,,,,,,,308.0,4830000.0,0.0,4830000.0,,0,,,0.0,,,,,,,0.2,54.6,,,,,0.2,38.2,,,,,,,,0.6,1.94549266247379,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / KRAFTSCHIK B and KOROS WJ 2013,https://doi.org/10.1038/s41563-017-0013-1
210,1,36,1,8,0.0,,,,,,,308.0,3450000.0,0.0,3450000.0,,0,,,0.0,,,,,,,0.2,8.66,,,,,0.2,8.71,,,,,,,,0.6,0.293412162162162,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / ACHOUNDONG CSK et al 2013,https://doi.org/10.1038/s41563-017-0013-1
211,1,36,1,8,0.0,,,,,,,308.0,4830000.0,0.0,4830000.0,,0,,,0.0,,,,,,,0.2,27.5,,,,,0.2,39.7,,,,,,,,0.6,1.44516129032258,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / ACHOUNDONG CSK et al 2013,https://doi.org/10.1038/s41563-017-0013-1
212,1,37,1,8,0.0,,,,,,,308.0,6330000.0,0.0,6330000.0,,0,,,0.0,,,,,,,0.1,8.1,,,,,0.2,4.2,,,,,,,,0.7,0.286046511627907,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / VAUGHN JT and KOROS WJ 2014,https://doi.org/10.1038/s41563-017-0013-1
213,1,38,4,4,0.0,,40.0,,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,0.0,,,,,,,0.5,6400.0,5.35424899312511e-08,,,,,,,,,,,,,0.5,330.0,2.76078463708013e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
214,1,38,4,4,0.0,,40.0,,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,35.0,,,,,,,0.5,4100.0,3.43006576122077e-08,,,,,,,,,,,,,0.5,200.0,1.6732028103516e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
215,1,38,4,4,0.0,,40.0,,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,63.0,,,,,,,0.5,3500.0,2.92810491811529e-08,,,,,,,,,,,,,0.5,150.0,1.2549021077637e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
216,1,38,4,4,0.0,,40.0,,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,92.0,,,,,,,0.5,2900.0,2.42614407500982e-08,,,,,,,,,,,,,0.5,130.0,1.08758182672854e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
217,1,38,4,4,0.0,,40.0,,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,128.0,,,,,,,0.5,2400.0,2.00784337242192e-08,,,,,,,,,,,,,0.5,100.0,8.36601405175799e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
218,1,38,4,4,0.0,,40.0,,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,155.0,,,,,,,0.5,2000.0,1.6732028103516e-08,,,,,,,,,,,,,0.5,70.0,5.85620983623059e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
219,3,39,4,9,0.03,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,0.0,,,,,,,0.5,6100.0,3.92559120890182e-08,,,,,,,,,,,,,0.5,440.0,2.83157398674886e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
220,3,39,4,9,0.03,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,35.0,,,,,,,0.5,4100.0,2.63851212401598e-08,,,,,,,,,,,,,0.5,190.0,1.22272513064155e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
221,3,39,4,9,0.03,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,63.0,,,,,,,0.5,3600.0,2.31674235279452e-08,,,,,,,,,,,,,0.5,160.0,1.02966326790867e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
222,3,39,4,9,0.03,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,92.0,,,,,,,0.5,3300.0,2.12368049006164e-08,,,,,,,,,,,,,0.5,130.0,8.36601405175798e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
223,3,39,4,9,0.03,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,128.0,,,,,,,0.5,3000.0,1.93061862732877e-08,,,,,,,,,,,,,0.5,110.0,7.07893496687214e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
224,3,39,4,9,0.03,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,155.0,,,,,,,0.5,2700.0,1.73755676459589e-08,,,,,,,,,,,,,0.5,110.0,7.07893496687214e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
225,3,40,4,9,0.067,,45.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,0.0,,,,,,,0.5,5500.0,4.09005131419279e-08,,,,,,,,,,,,,0.5,320.0,2.37966621916672e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
226,3,40,4,9,0.067,,45.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,35.0,,,,,,,0.5,4100.0,3.04894734330735e-08,,,,,,,,,,,,,0.5,220.0,1.63602052567712e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
227,3,40,4,9,0.067,,45.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,63.0,,,,,,,0.5,3600.0,2.67712449656256e-08,,,,,,,,,,,,,0.5,160.0,1.18983310958336e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
228,3,40,4,9,0.067,,45.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,92.0,,,,,,,0.5,3500.0,2.6027599272136e-08,,,,,,,,,,,,,0.5,170.0,1.26419767893232e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
229,3,40,4,9,0.067,,45.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,128.0,,,,,,,0.5,3300.0,2.45403078851568e-08,,,,,,,,,,,,,0.5,150.0,1.1154685402344e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
230,3,40,4,9,0.067,,45.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,155.0,,,,,,,0.5,3000.0,2.2309370804688e-08,,,,,,,,,,,,,0.5,130.0,9.66739401536478e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
231,3,41,4,9,0.14,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,0.0,,,,,,,0.5,4800.0,3.08898980372602e-08,,,,,,,,,,,,,0.5,250.0,1.6088488561073e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
232,3,41,4,9,0.14,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,35.0,,,,,,,0.5,4300.0,2.76722003250456e-08,,,,,,,,,,,,,0.5,210.0,1.35143303913014e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
233,3,41,4,9,0.14,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,63.0,,,,,,,0.5,3800.0,2.4454502612831e-08,,,,,,,,,,,,,0.5,170.0,1.09401722215297e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
234,3,41,4,9,0.14,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,92.0,,,,,,,0.5,3000.0,1.93061862732877e-08,,,,,,,,,,,,,0.5,120.0,7.72247450931506e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
235,3,41,4,9,0.14,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,128.0,,,,,,,0.5,2500.0,1.6088488561073e-08,,,,,,,,,,,,,0.5,90.0,5.7918558819863e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
236,3,41,4,9,0.14,,52.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,155.0,,,,,,,0.5,2000.0,1.28707908488584e-08,,,,,,,,,,,,,0.5,80.0,5.14831633954337e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
237,3,42,4,9,0.22,,51.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,0.0,,,,,,,0.5,4500.0,2.95271084179694e-08,,,,,,,,,,,,,0.5,250.0,1.64039491210941e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
238,3,42,4,9,0.22,,51.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,35.0,,,,,,,0.5,3400.0,2.2309370804688e-08,,,,,,,,,,,,,0.5,160.0,1.04985274375002e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
239,3,42,4,9,0.22,,51.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,63.0,,,,,,,0.5,2600.0,1.70601070859379e-08,,,,,,,,,,,,,0.5,120.0,7.87389557812516e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
240,3,42,4,9,0.22,,51.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,92.0,,,,,,,0.5,2100.0,1.3779317261719e-08,,,,,,,,,,,,,0.5,80.0,5.24926371875011e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
241,3,42,4,9,0.22,,51.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,128.0,,,,,,,0.5,1900.0,1.24670013320315e-08,,,,,,,,,,,,,0.5,70.0,4.59310575390635e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
242,3,42,4,9,0.22,,51.0,370.0,,,0.325,298.0,300000.0,100000.0,200000.0,50.0,260,25.0,,155.0,,,,,,,0.5,1700.0,1.1154685402344e-08,,,,,,,,,,,,,0.5,70.0,4.59310575390635e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
